Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020
Libya,LBY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31.12156384,30.76494822,25.4690284,31.54736391,26.11718672,22.41573034,23.89162562,21.84606686,20.88369173,14.58108594,13.72308948,16.63275194,34.09195756,33.29565735,32.37337119,27.14404653,28.29967589,29.52513901,28.98194607,42.82206415,42.09748424,44.79154406,39.7463698,64.82797119,91.88328558,74.27926142,44.0758184,39.7890862,35.82353861,53.48590104,
St. Lucia,LCA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latin America & Caribbean,LCN,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.720816,10.66423151,9.921081743,11.87219859,10.38550706,10.11416518,10.47546947,10.19395548,10.90776997,10.95311739,11.73180108,12.03031687,12.23868792,12.67716345,15.7629889,15.22737621,14.29940147,14.54309853,14.70326712,15.05984866,15.92903238,15.3273729,13.72574055,12.42127738,12.32572087,12.26807766,12.69512045,13.06410809,14.52168698,14.38806363,15.12165066,15.46906405,16.58711488,16.06603625,16.37175,17.4131996,17.74875794,18.41892925,18.86357654,18.75906306,19.53903585,19.88815856,19.50593484,20.01457712,21.50704688,21.85724646,21.44499245,22.12501486,23.63189816,20.1419298,21.26437664,22.56048506,22.89264517,23.14267702,23.03478468,22.70979168,22.12370889,22.16175152,24.11559167,23.25655564,
Least developed countries: UN classification,LDC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27.99107485,30.3241576,27.82396191,27.28124855,27.30477089,28.53182334,27.49441095,29.9771222,31.94715654,32.54707322,31.50633528,31.62623375,32.69764842,33.74124384,32.31136174,31.92692865,29.81018587,28.98448919,30.98687107,,
Low income,LIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29.98488831,28.39296008,28.79204985,25.96906959,26.40795507,26.96906541,25.9168381,25.82556305,30.75233791,29.17820058,32.58050786,35.16590899,34.57784916,34.74903697,,,,33.47107047,34.15978725,34.90984212,32.09280733,30.64985658,30.95551338,30.36031836,,,
Liechtenstein,LIE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sri Lanka,LKA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,32.91264342,28.48542954,29.20129561,27.49257168,26.72173969,25.49480455,25.8486266,23.30419387,23.58869086,24.61735785,28.60070258,26.61209964,23.89978356,25.55966094,33.89844769,34.95879896,31.38098864,30.15628863,39.54529474,45.75371753,54.79880349,46.53608611,46.25748201,41.4314027,34.74366813,37.965204,35.32935133,35.69638527,36.83677055,36.75677178,38.06311066,38.8548255,41.03338248,43.34651146,45.6179069,46.03741996,43.90062594,43.59943523,42.25117045,43.26777363,49.62074082,43.56741306,41.42180158,40.6827445,44.15204217,41.26709997,41.13265139,39.49151197,38.52755651,27.82077529,26.81156669,34.08773745,31.67559832,28.93739404,29.16212041,28.5456934,28.46210293,29.05530492,30.30948293,29.24683633,
Lower middle income,LMC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,14.97831585,14.7667074,12.31171115,13.19961027,13.01613559,12.69637503,12.93877859,12.79407981,11.9189645,11.35049179,11.76991926,11.84496914,11.18411655,12.81340883,16.02266881,17.80762,16.92879173,17.10043272,17.62961345,18.63372904,19.68736013,18.72654466,17.40140558,16.53801625,16.06816384,15.45533633,14.3080288,14.25870058,15.60691631,18.06747375,18.84440181,18.39211914,19.09721347,20.10992924,20.94863339,23.38121976,23.38845148,24.44732952,24.06369344,23.50354839,24.48495188,25.14883557,25.02982887,26.13073886,27.83879532,28.94384913,29.55295313,31.10133429,34.06944878,30.80903888,31.28891433,33.72031097,33.17155717,31.65916021,30.47880323,28.93427854,28.04563222,29.62210171,31.49316117,30.89825157,
Low & middle income,LMY,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,10.09556177,9.688306458,8.518783897,9.243090065,8.992707185,8.659872214,9.405085897,9.103201509,9.11603525,8.740010011,9.362123763,9.513871881,9.588113367,10.47685428,13.16758072,13.44840018,12.59054802,12.61736572,12.71201696,13.34182485,14.83427051,15.34968742,14.94152067,14.15456692,13.99847305,14.66293214,13.7619846,14.48581027,16.68818438,17.05059339,16.75441488,16.82699155,21.37805694,21.37653725,20.54830883,21.35646188,20.98103065,21.63728421,21.71196969,21.58040035,23.33497689,23.5891538,24.00319613,25.80605301,27.95994349,28.16842045,27.86713141,27.63889502,28.20908178,24.47768033,25.93546194,27.16677626,26.93546216,26.60376286,26.05686907,24.32199978,23.50609904,24.25518724,25.40583342,24.4652979,
Lesotho,LSO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.46153846,45.49019608,47.82608696,50.89285714,49.59568733,53.31632653,56.54320988,56.69737775,55.13784461,51.5704584,48.87983707,54.84460695,69.1318328,67.7764566,77.07317073,103.9783002,138.6292835,112.4330756,90.59534081,123.6185018,110.0862838,117.007874,,,,,,,,,,,,,,,,,,,,,,,,,,109.5762968,108.7233018,112.0517924,106.3218668,100.4028575,106.3319627,92.98066756,86.0712332,86.37023252,88.4040982,90.21073622,93.32370856,90.99012649,
Late-demographic dividend,LTE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,7.771729626,6.882636791,5.963339217,7.136740625,6.36939372,6.637407753,6.881338289,6.769335512,6.931997921,6.562434213,7.79994547,7.6031727,7.876394792,9.025343191,11.86757682,11.25303242,10.51457004,10.49983995,11.07834373,12.13326576,13.30427811,13.78672293,13.92501786,13.69181242,14.10570416,15.52687577,14.39021209,15.07168789,17.47713848,17.53749288,17.16759212,17.88605799,24.18079926,24.23075876,22.60948515,22.93337558,22.1562435,22.22582934,22.23138522,22.89152926,24.92527193,25.55683613,26.26217321,28.53036105,30.86449607,30.6131633,30.76623589,30.61992737,30.4826443,26.33233443,28.36614443,29.24780077,28.79997118,28.45274571,28.27613046,26.97266025,26.58610373,26.95641716,27.33579702,26.75660482,
Lithuania,LTU,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47.77228211,51.23392077,55.04262927,50.52704401,42.39833562,44.7286382,49.50754023,53.0177724,51.95623213,54.38392886,61.07470161,65.88392235,63.48312136,68.71041109,53.61938276,66.13021768,75.76807957,77.79934023,77.33862135,70.52167481,69.81930758,66.79996375,71.22214551,73.67891106,72.49269134,
Luxembourg,LUX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,68.60543558,76.45576604,69.52672162,69.38701798,73.7585277,79.82599661,74.52405602,74.95804467,74.59137025,78.66776116,80.81796388,81.08864085,82.10173554,81.56601765,90.02326245,93.67252662,85.23381085,86.86484649,86.79182401,86.12993304,85.06818757,85.99519161,81.06128463,79.69898238,80.76962375,82.13982893,83.90789915,94.73525939,106.7115526,108.3873123,123.4660587,123.9049857,116.8785367,115.2008245,128.1726573,136.0965654,144.3513714,149.6168482,156.4499476,131.9032996,141.6383102,145.4599512,155.4177148,158.6133568,180.1970841,187.1654253,177.6268087,182.4581107,175.544291,172.7638666,
Latvia,LVA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.43132048,49.61645526,48.88549106,51.46357531,44.93058897,44.89039347,48.52810752,46.79939011,48.73141429,54.70036271,57.70276703,60.67418701,57.47839462,52.36787364,44.0870001,55.04190734,62.7434206,65.63769674,63.80793187,63.23808246,61.62882284,59.41922264,61.97030558,61.69018156,59.82364468,
"Macao SAR, China",MAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,100.5967604,102.7595269,98.02580894,93.17823709,97.55756579,92.55900701,90.31568563,87.37764995,78.02593381,77.50944911,65.50376636,58.83048503,57.26372349,51.74820157,48.7002344,49.72005842,51.10788906,56.53917335,58.96770366,59.22182828,59.51450039,58.29099096,54.42769666,52.27723181,50.52730315,52.06877366,47.15844063,35.22835298,32.65393178,32.67028371,33.06167798,30.40292329,31.62666546,38.73659974,34.47486194,33.33235132,33.21099432,33.43732027,
St. Martin (French part),MAF,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morocco,MAR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,22.69861022,24.77806584,21.0928447,20.07882784,19.13706946,16.89008043,19.37345425,20.17384536,20.05436424,18.83218789,21.57934169,19.72592155,19.22295995,22.10602278,28.19260584,33.34596688,36.72938899,37.32119531,30.06835406,29.86461003,28.00613376,34.76484493,33.73553124,29.85939681,34.72850022,33.80184833,28.3982359,27.17625249,25.14105631,27.79590745,30.06736691,27.46052773,28.09116157,27.60770512,26.37505227,29.04180535,25.25956849,27.22603678,27.39387796,28.8323247,32.37439513,31.20883777,31.61647215,30.82396568,33.48893434,36.99569526,38.74092698,43.91549426,49.93047022,39.91192853,43.01461592,48.7267659,50.1953694,47.24291504,47.13986531,42.39799585,45.50906064,46.76188766,49.25543583,48.32377026,
Monaco,MCO,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moldova,MDA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67.89036246,73.90928088,74.36028474,71.78358786,65.20955879,76.56298632,74.44569678,77.37562898,86.74333973,81.50515734,91.85998353,91.89842696,97.14006551,93.60285274,73.49120433,60.10823923,66.07713839,65.17355904,63.59468351,61.9885729,57.4352269,55.32804417,54.53843001,55.72752032,55.2483161,
Madagascar,MDG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.62452489,19.50334052,18.3835288,19.92631435,19.92784356,19.99999888,23.19806683,21.50406202,22.79017541,23.11154775,21.58562928,21.02564868,18.32323301,18.87873192,20.20715387,20.89013523,17.5247008,20.04897104,24.05740086,30.38712953,19.60101245,14.64353793,12.91519996,11.14049315,12.51489629,12.54451598,11.6977218,15.98942305,16.91217669,16.40682823,19.51072159,19.78434979,18.66146377,19.05619639,23.53911577,24.38759396,18.8575986,20.73080524,20.91981143,22.57779195,23.65745421,20.96487667,28.36611753,20.3364401,29.31807543,34.81069883,34.61592516,38.90652822,46.65015653,42.03586624,36.0005151,33.7634497,30.87101354,33.09540869,33.68751505,32.82972413,31.74212561,34.44077157,33.81983534,33.35755397,
Maldives,MDV,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,205.1169682,209.0150843,195.4695956,166.8690213,86.93782383,66.84758529,60.74610684,67.17681382,68.67900567,73.97035135,82.62662967,82.8615532,83.30602146,79.72534888,79.21026741,,,,,,,,,,,,66.43499971,87.54559146,91.42995151,63.10643327,65.42071352,82.7376455,74.37000526,72.82395409,74.48978534,67.38618533,73.03330044,73.93129896,76.9145056,69.44147023,
Middle East & North Africa,MEA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,23.9148735,22.92241964,22.77494467,25.71271004,26.23885504,34.04675961,32.25579671,36.33884629,36.96941997,33.05769942,34.89577129,38.31337641,38.4718958,37.29899855,34.95936951,31.77062321,28.85630028,28.104074,29.75647129,33.04668192,32.67213922,38.32202886,32.88991324,30.72051169,27.46251133,28.42205937,27.3611512,28.78345395,30.51143205,28.3508906,27.92337101,30.57266837,31.48164166,33.54782145,35.15602278,34.99698356,34.50412111,37.21616822,38.0824634,38.38584467,35.25250829,34.37337857,35.79854549,37.1200819,38.58255097,40.08083779,37.90933257,38.20941472,39.18490609,,
Mexico,MEX,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,11.66368098,10.61525424,10.10873684,9.953584906,9.853426295,9.522673993,9.013848684,9.009457831,9.353651226,9.270985222,9.65768018,8.719285714,8.829911504,9.464804631,10.57244444,9.620090909,9.867242888,10.22219578,11.03976893,12.45095502,12.29199955,12.25570652,9.707147739,8.981067286,9.105274449,9.764977499,12.92404266,12.72575384,18.6942808,19.19745077,19.81522536,19.35314512,20.29675146,15.54661354,17.32711347,22.1718259,24.41418511,24.44443134,26.40168886,25.98532139,27.02596481,24.49935184,24.14542483,25.84524877,30.00993454,31.98133125,28.76756274,29.26804347,30.0755351,28.81277043,31.0626537,32.43297078,33.50167806,32.45922366,33.07103467,36.60298361,39.03730539,39.50429844,41.15901547,39.11478408,
Marshall Islands,MHL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84.54570407,89.99359541,81.05615253,87.03306216,84.96111568,100.8127614,92.96733537,75.1163292,86.63127813,83.44144974,89.66858673,86.17252143,86.58046354,88.80065928,100.376089,109.6519156,100.2234815,99.79023901,106.7236561,98.11987146,91.30501908,77.77684704,83.74387569,85.28050687,,
Middle income,MIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,9.982361358,9.581004785,8.393746336,9.108410143,8.859973029,8.537957491,9.268304194,8.969843444,8.975787311,8.596894418,9.224721057,9.361431884,9.440495057,10.33440486,12.99589056,13.2756411,12.43098585,12.44178843,12.55016747,13.14598346,14.64360444,15.19140504,14.81696374,14.0308001,13.8958861,14.56965386,13.68682465,14.3784708,16.62855253,16.98864686,16.6971256,16.73713714,21.30793101,21.31293709,20.42183042,21.26239618,20.87661096,21.57949281,21.64931941,21.50850886,23.30065713,23.55942602,23.9135153,25.76124479,27.89854664,28.07542474,27.77797594,27.54444481,28.15308505,24.39477222,25.85515861,27.08254049,26.83963025,26.49358364,25.97680302,24.23651948,23.40983313,24.17626596,25.32774955,24.38103764,
North Macedonia,MKD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.11917293,24.60061983,50.72008705,51.99741777,46.02337662,40.65985834,36.61829918,48.343325,53.32075343,49.58311917,47.21330727,42.27930252,45.23263504,43.41295302,50.16631883,51.03340282,54.76018397,61.97635221,68.34558558,54.3712104,58.09131572,66.067697,66.8405817,61.46075542,64.87507368,64.96044397,65.52156625,68.99156455,73.15216252,75.58480098,
Mali,MLI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,23.9037116,18.09512266,19.01222355,18.20152957,20.21575792,19.56931231,22.84322565,40.87014834,29.26440275,21.03115118,19.57941124,29.82856806,27.22603877,29.2237402,28.80288929,29.63334088,32.08271718,36.87897202,42.71817376,34.95817083,30.4947831,32.24621172,29.00523034,30.93056944,31.25571305,33.87290169,30.39209943,36.99149603,36.68316053,33.62294378,33.21086275,28.9243975,29.77544668,32.94398498,33.88836595,29.74183756,32.85880131,31.63443295,31.13645643,32.54772874,32.49763509,38.33182606,28.80587924,35.14812706,31.18737987,31.26425454,39.87712062,38.0819319,39.59572675,40.33747123,35.8310845,35.41234195,34.17302886,
Malta,MLT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,71.35881317,68.93919556,67.45877162,75.91179317,101.0805316,86.33232589,86.49140424,90.42914378,80.53208908,84.61932514,86.40644099,80.5703546,76.5605912,73.65833491,76.47608455,79.15216348,73.82461293,78.46772416,79.91316934,82.46829537,88.65011138,87.86584503,88.70581798,94.09325083,95.74010681,131.7037823,123.465439,115.485517,112.9700042,114.6593309,134.4196341,117.3521362,112.577333,107.65484,105.112283,106.6663623,126.830174,128.9726444,148.7248519,149.2392402,154.1662247,158.1584874,160.6803607,150.7167107,136.5247315,144.5907975,138.2352883,128.4598586,123.8380777,120.411644,
Myanmar,MMR,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.626857691,0.446710559,0.225449347,0.158394556,0.141120177,0.095438463,0.090851006,0.079505958,0.066547424,0.064704888,15.08993307,0.100901601,10.8862545,18.94566065,22.16854102,30.93987653,35.07875202,34.08919366,30.2992385,,
Middle East & North Africa (excluding high income),MNA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,27.83479867,26.6392008,17.28735298,20.12690424,20.74384632,18.68222693,19.60434752,19.66565473,20.04101714,20.75470545,21.68083739,21.8705854,21.45546229,22.87548276,29.0000449,37.04448161,32.66195542,35.38049212,30.76991197,29.34761493,33.83404319,38.18325771,34.10672035,29.67013732,26.50978504,24.50670384,20.07185535,19.07789143,23.58491508,28.19601838,29.0339293,30.09554011,28.03173122,25.77123618,23.01153212,23.09325755,22.30221171,25.79577545,27.23750373,26.84452274,27.00552107,29.18455689,30.13761066,33.76678708,34.98299132,34.58947431,31.48573988,31.29981812,33.32246654,32.85818093,30.7473663,29.61574308,31.45899021,33.75648524,34.71625278,32.83530598,30.89958993,32.88356113,,,
Montenegro,MNE,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51.11021029,61.9859317,59.87328289,46.98714281,58.08760779,61.07601458,77.4331925,85.74314796,92.82052323,65.0941619,62.73592121,64.31001038,68.09356158,61.42857015,59.9839152,60.57090523,63.0722632,64.49977449,66.73429649,65.37616198,
Mongolia,MNG,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,71.03374627,64.45757015,62.42176687,65.07162816,68.20658887,81.39310825,72.26225863,66.02250922,53.87737081,40.34719329,82.53532756,36.36265365,70.40986977,54.52660158,41.56228663,42.44975005,47.32510392,59.50769627,62.08289793,67.88985829,65.49998589,67.79063714,67.94734398,70.54154331,63.6120761,53.48671802,58.26597799,67.18097748,57.53575784,56.67104907,74.44567359,66.01641315,61.42175218,57.07331318,44.64141798,45.41045215,57.42865095,64.02693556,64.41952355,
Northern Mariana Islands,MNP,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60.90342679,62.46973366,77.43801653,78.69934025,75.95959596,61.72707889,48.88178914,45.28301887,50.68836045,61.25511596,63.64846871,67.13554987,66.39053254,67.99140709,72.16,51.90505934,54.87528345,,
Mozambique,MOZ,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38.90152789,46.938239,43.93294348,45.59750984,49.47829161,34.31587045,28.94437171,26.21852802,35.58603485,35.73474656,30.78505789,50.1099678,45.59438272,43.46136215,41.89951412,37.23242965,35.86478346,35.80818904,37.84853372,42.3286934,50.13209954,72.98766713,76.40656844,80.18113507,62.83053757,72.09315484,61.13976066,84.2244179,74.12378511,
Mauritania,MRT,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,18.68025602,21.47075429,20.40421218,15.62599304,14.93304148,14.54075519,16.09108314,15.15586752,16.23461293,17.23960243,16.99487174,33.98434403,32.00490034,40.94778151,41.71396738,53.79846632,50.81404576,44.78588553,41.29250156,46.03652924,51.76129403,58.50055552,52.69888895,50.51285489,55.79657448,54.77783858,45.98695326,43.53095822,39.18805576,41.94458066,28.27621925,19.95595658,20.71536944,27.98625537,31.93047705,31.29247629,29.3575095,26.93184399,26.447752,33.42325905,35.16421738,32.0119212,36.19325216,51.94954711,61.48185251,40.42439789,45.54089388,52.51736052,44.7628693,47.68139702,48.3025199,62.52676753,56.85022497,54.22117064,57.27354063,47.3649577,52.89352417,57.2859004,52.37413508,
Mauritius,MUS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,57.65306122,59.44505696,55.56088207,54.42408377,61.42347936,55.18660006,49.97014925,47.00305571,52.01949861,55.42183175,53.84263959,62.50928908,69.68587665,71.53032398,72.15517241,66.04883924,62.54693025,64.28158036,65.46065327,61.08190201,64.27226624,66.34332674,66.51539325,66.88859287,61.21838759,61.79170244,58.21399027,54.11127487,55.14560118,64.22162306,68.61892583,65.00895338,64.41879446,56.75256036,62.21940076,65.09479899,65.70795451,61.55232185,59.2926629,57.14735309,53.73523628,54.91370316,54.33609489,53.63417689,
Malawi,MWI,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,38.40206186,36.16680032,35.01529052,37.49082905,28.25305536,33.25198292,37.31182796,34.90276356,39.15810083,39.59367946,39.15737299,35.4743083,37.94162826,37.58241758,38.95991333,45.89390221,38.87254902,34.62912088,41.11402523,40.83285136,38.80210924,31.49535241,28.84553629,28.32289689,26.42614656,29.89870945,25.04879931,27.80988098,32.54300871,34.51757063,33.42076742,29.30731028,42.45583329,32.22197095,61.74513522,48.0884173,31.87667012,33.58540462,38.10501519,43.29369249,35.33498301,39.12717733,26.04020062,30.67199289,32.61799239,39.32682887,36.72613327,33.13271994,39.30901028,31.65441902,34.86045925,28.0106925,41.67819463,42.60933274,39.6250439,35.75475473,44.94079647,36.16702668,38.10332694,35.59649468,
Malaysia,MYS,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,39.2601432,41.58364823,43.13693488,43.98750651,42.34762428,40.4198895,38.56385742,38.5269412,39.70573811,37.02085933,41.32217432,39.02740255,37.3628692,35.84895583,48.07507218,45.09672219,41.37439915,42.63450835,43.49099931,47.13941065,55.04239514,58.52324996,59.58561638,56.4888422,52.36077938,49.77539693,50.20113417,49.02509712,56.20872578,65.31221195,72.42213283,81.48589444,74.62736093,79.02017492,90.75416579,98.02402988,90.19083127,92.37566316,93.74847746,96.25952574,100.5970803,92.96214465,91.0509299,87.25168291,95.00092818,90.95566782,90.391666,86.29723149,77.16874754,71.14217859,71.01446982,69.6822425,68.54184084,67.09195043,64.51873255,61.92137074,60.12356585,63.17393384,61.74541127,57.75014645,
North America,NAC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,6.51282708,6.659301954,7.154619511,7.781843709,9.693948025,8.798979674,9.392113891,10.06777106,10.42062973,11.10364238,11.70042052,11.35079194,10.19552401,10.20723443,11.35830813,11.04777377,11.36775038,11.79268808,11.92585013,11.8049185,11.87169773,11.47180287,11.72884058,12.19504859,13.02696522,13.74310975,13.87620704,14.48801644,14.65870423,15.27197408,16.55930141,15.27204346,15.08696398,15.21795348,16.3682772,17.12893497,17.73820782,17.88600175,18.79009383,15.18237648,17.14349627,18.59145526,18.42343367,17.87393055,17.90410199,17.02114475,16.38770252,16.73330014,17.03366884,16.36586259,
Namibia,NAM,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,56.27487701,67.88212973,61.0051202,52.73088193,51.63094804,40.17283787,46.26379842,51.46072095,44.81969336,46.57624795,50.27409551,49.9381886,49.02725819,49.99565038,45.76072106,49.31858974,51.70818902,50.83507065,51.3783374,50.31476773,45.41804262,48.63391854,49.32910049,53.77255244,42.90007807,41.1047405,42.32207123,55.81751748,66.85305048,73.13079753,60.65620705,57.47500272,60.15507076,60.38370514,64.47228492,61.9999296,59.70005227,48.17193824,46.4045045,47.66554682,
New Caledonia,NCL,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34.7123109,32.61814312,31.68139669,30.26531368,28.46180022,26.38781087,27.74724124,28.21995148,29.3790695,32.99178573,,,,,,,,,,,,,,,,,,,,,
Niger,NER,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,7.405343004,9.705342854,12.94779216,10.32227025,14.09864073,14.01556848,16.08575368,14.37481909,14.31272673,16.47303894,18.10069121,15.60106323,20.49460775,23.73501857,28.97298047,30.99365419,34.33782083,29.32952038,27.82870094,36.87119428,38.12607492,36.20149163,36.09753643,26.91433814,26.97038884,32.8406848,20.69187038,25.18158957,23.58856121,23.29832857,20.40880756,18.18908621,16.80112171,15.07551542,20.40465093,20.14309332,21.14335646,19.57739733,21.19648773,18.83832573,20.35419613,19.56981223,18.91785044,20.10068335,22.77573762,23.97405305,22.70429624,22.55129576,26.70776807,34.7428834,36.06055608,35.23919763,29.1906274,29.51280265,29.93453335,30.51400787,24.56784903,26.29990855,26.27430724,27.97753401,
Nigeria,NGA,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,16.9249824,16.2998823,13.56036024,13.53729595,15.41319365,16.01725412,14.62245481,17.41107464,15.73620458,15.43006668,11.21352452,13.62935405,11.79551778,15.34983186,14.56845542,22.83159152,23.92228273,22.52285246,23.76223893,19.06226696,19.19613981,9.58164271,7.086126336,4.511420864,3.029760589,3.295155735,3.886755368,6.647677998,5.77146264,8.931842598,9.949967231,12.77473759,14.25263801,13.65321498,9.509989939,15.37256245,17.23302974,22.81125683,21.13451777,13.1234999,12.97233386,21.42954206,16.79544919,22.58358378,11.64206706,12.02550478,13.05043393,18.10059494,15.12676313,17.42836899,17.66014555,21.66101812,12.98578032,12.99895337,12.45006765,10.66634225,11.50440918,13.1760369,17.51094431,,
Nicaragua,NIC,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,26.16901553,24.55332678,28.90352296,30.24250805,30.4999858,32.40707891,34.12060905,35.04412819,30.39229763,27.18018058,29.19188616,28.53957956,29.64206232,37.80274468,42.60728981,36.93972944,31.84204214,37.42649495,31.24929146,28.13236275,43.26836167,41.78099681,26.0552264,29.99261788,29.45081127,21.82626151,20.8316025,13.76036648,58.27020516,65.19167293,46.34245483,52.50598972,53.26639893,47.85803991,25.94133942,27.94470815,31.63548019,38.58598547,37.67927455,44.007365,41.19033157,38.93822066,39.24414852,41.47006697,44.13546104,47.26359281,56.04352143,59.96202994,62.32366557,53.01171271,59.89692761,66.81099183,67.70836274,65.76989651,61.68986135,58.11042056,54.93188871,55.04127643,51.47049905,49.9686531,
Netherlands,NLD,Imports of goods and services (% of GDP),NE.IMP.GNFS.ZS,,,,,,,,,,39.88790512,43.30423138,41.96642418,39.3284211,40.74562579,45.65466182,42.95813192,44.22018829,43.72977312,42.56943219,46.68755518,49.40853958,49.9809311,49.60475821,50.22725827,52.14485275,54.57847845,46.34663604,46.22365822,48.25040983,51.00747847,49.61862396,50.00039023,48.62360804,46.32904072,48.21508392,50.59763858,51.3445049,53.98080456,53.21168161,54.49686382,59.48868049,56.74035706,53.30897539,52.63586904,54.9343833,57.17457246,59.59103304,61.68241355,61.26625855,54.65253616,61.71840166,66.96870498,69.76504137,69.66885352,69.47584728,75.15767933,69.32349997,72.6364432,73.33131793,71.7985693,
